time,x,y,yaw,speed,steer,signed_cte
1784809249.360,2.629480,122.948105,97.731,24.888,0.06189,-0.22076
1784809249.466,2.561661,123.535332,98.057,25.116,0.05438,-0.21741
1784809249.582,2.444189,124.489937,98.643,25.365,0.05651,-0.21100
1784809249.715,2.318799,125.427994,99.207,25.702,0.06095,-0.20000
1784809249.835,2.221900,126.108505,99.628,25.944,0.06273,-0.18966
1784809249.949,2.076785,127.066795,100.256,26.280,0.07373,-0.17260
1784809250.061,1.965583,127.756142,100.727,26.470,0.06638,-0.16707
1784809250.173,1.800309,128.717697,101.452,26.778,0.06191,-0.15192
1784809250.277,1.688052,129.332245,101.892,26.969,0.06159,-0.14052
1784809250.390,1.496932,130.322784,102.559,27.303,0.06528,-0.14628
1784809250.506,1.354751,131.023117,103.035,27.492,0.07258,-0.14925
1784809250.619,1.141754,132.021042,103.752,27.797,0.06732,-0.16115
1784809250.731,0.982232,132.730606,104.298,28.023,0.06979,-0.16869
1784809250.843,0.741635,133.745880,105.046,28.303,0.07488,-0.17504
1784809250.949,0.586538,134.370483,105.531,28.532,0.07847,-0.17823
1784809251.067,0.315414,135.411346,106.383,28.803,0.08351,-0.17131
1784809251.193,0.031787,136.435928,107.322,29.066,0.08356,-0.16052
1784809251.325,-0.273325,137.469833,108.274,29.382,0.08384,-0.16752
1784809251.443,-0.501200,138.202728,108.949,29.566,0.08458,-0.16264
1784809251.554,-0.842358,139.247910,109.922,29.880,0.08478,-0.15200
1784809251.675,-1.112068,140.034546,110.662,30.105,0.08266,-0.16465
1784809251.789,-1.501255,141.115356,111.674,30.423,0.08150,-0.17556
1784809251.921,-1.900530,142.167068,112.638,30.696,0.08057,-0.19579
1784809252.023,-2.154570,142.810242,113.230,30.874,0.08070,-0.20040
1784809252.135,-2.590073,143.870239,114.199,31.177,0.07971,-0.19949
1784809252.269,-3.051647,144.941345,115.187,31.469,0.07873,-0.21529
1784809252.402,-3.530883,146.002884,116.156,31.715,0.07559,-0.22265
1784809252.538,-4.046033,147.093872,117.131,31.996,0.06883,-0.21276
1784809252.675,-4.581169,148.180206,118.048,32.269,0.06715,-0.21543
1784809252.790,-4.960987,148.926193,118.647,32.459,0.06412,-0.21737
1784809252.910,-5.536878,150.022751,119.513,32.686,0.06231,-0.23045
1784809253.018,-5.940441,150.768555,120.081,32.866,0.06309,-0.23619
1784809253.133,-6.542991,151.850586,120.901,33.111,0.06211,-0.23899
1784809253.233,-6.912589,152.496765,121.394,33.248,0.05979,-0.24110
1784809253.351,-7.538337,153.562485,122.198,33.480,0.05751,-0.23060
1784809253.482,-8.191768,154.640625,122.977,33.674,0.05535,-0.22680
1784809253.617,-8.768428,155.566040,123.627,33.861,0.05210,-0.22633
1784809253.734,-9.257394,156.332947,124.157,34.014,0.05386,-0.21742
1784809253.849,-9.964863,157.416275,124.882,34.221,0.05543,-0.22673
1784809253.962,-10.448746,158.140457,125.383,34.334,0.05859,-0.23205
1784809254.080,-11.198009,159.235199,126.171,34.526,0.06285,-0.22587
1784809254.188,-11.672061,159.911377,126.696,34.657,0.06451,-0.22504
1784809254.302,-12.428856,160.963730,127.555,34.810,0.06586,-0.22132
1784809254.415,-12.971804,161.698395,128.180,34.933,0.06566,-0.20684
1784809254.528,-13.759314,162.734802,129.076,35.102,0.06899,-0.19337
1784809254.647,-14.333557,163.469818,129.729,35.219,0.06908,-0.19771
1784809254.759,-15.162921,164.501312,130.686,35.355,0.07094,-0.19727
1784809254.865,-15.683784,165.131424,131.281,35.443,0.07364,-0.21036
1784809254.983,-16.585285,166.190918,132.331,35.590,0.07268,-0.21724
1784809255.098,-17.201365,166.892593,133.057,35.690,0.07099,-0.22241
1784809255.218,-18.144114,167.932495,134.128,35.826,0.06803,-0.21426
1784809255.331,-18.768023,168.599808,134.799,35.920,0.06658,-0.22045
1784809255.445,-19.700483,169.569138,135.760,36.046,0.06342,-0.22472
1784809255.551,-20.299446,170.174927,136.355,36.116,0.06385,-0.21963
1784809255.652,-21.012987,170.880798,137.035,36.201,0.06411,-0.23669
1784809255.765,-21.994370,171.825165,137.955,36.312,0.06440,-0.25267
1784809255.881,-22.693045,172.479309,138.601,36.375,0.06542,-0.25080
1784809255.993,-23.682980,173.381470,139.513,36.479,0.06420,-0.23581
1784809256.102,-24.340118,173.964737,140.116,36.538,0.06518,-0.23861
1784809256.218,-25.387938,174.869736,141.055,36.638,0.06740,-0.23019
1784809256.332,-26.141895,175.502655,141.738,36.707,0.06664,-0.22395
1784809256.434,-26.939203,176.155548,142.464,36.775,0.06465,-0.23422
1784809256.551,-28.036747,177.027237,143.439,36.870,0.06656,-0.22944
1784809256.668,-28.813562,177.626175,144.112,36.936,0.06691,-0.23363
1784809256.784,-29.956696,178.481522,145.108,37.027,0.06640,-0.23416
1784809256.892,-30.679798,179.006683,145.735,37.079,0.06483,-0.22759
1784809257.015,-31.857548,179.836731,146.732,37.167,0.06084,-0.24377
1784809257.126,-32.637939,180.370209,147.372,37.217,0.06041,-0.24446
1784809257.244,-33.810997,181.148666,148.279,37.303,0.06264,-0.22848
1784809257.358,-34.643250,181.685150,148.920,37.362,0.06227,-0.23786
1784809257.468,-35.823799,182.423920,149.837,37.442,0.06462,-0.24979
1784809257.578,-36.618103,182.906418,150.445,37.485,0.06711,-0.24901
1784809257.696,-37.857437,183.636032,151.428,37.559,0.06929,-0.24961
1784809257.811,-38.722145,184.128174,152.133,37.609,0.07290,-0.23659
1784809257.933,-39.999577,184.829330,153.205,37.674,0.07485,-0.22104
1784809258.054,-40.936588,185.323746,154.019,37.719,0.07389,-0.23077
1784809258.173,-42.258400,185.992493,155.170,37.780,0.07358,-0.21921
1784809258.280,-43.075970,186.389542,155.880,37.814,0.07233,-0.21829
1784809258.402,-44.436298,187.022827,157.040,37.872,0.06838,-0.23170
1784809258.519,-45.358994,187.433563,157.798,37.912,0.06306,-0.22810
1784809258.621,-46.343582,187.856094,158.562,37.954,0.05980,-0.24675
1784809258.739,-47.712078,188.418640,159.534,38.013,0.05091,-0.26082
1784809258.852,-48.596588,188.768265,160.102,38.058,0.04497,-0.25988
1784809258.954,-49.599873,189.153107,160.687,38.104,0.05547,-0.27553
1784809259.062,-50.686745,189.557678,161.276,37.862,0.04652,-0.28749
1784809259.181,-52.045017,190.045303,162.064,37.044,0.03034,-0.28776
1784809259.281,-53.021576,190.383636,162.501,36.431,0.02178,-0.28733
1784809259.398,-53.933140,190.692261,162.811,35.859,0.01151,-0.28125
1784809259.499,-54.872437,191.004913,163.037,35.331,0.00265,-0.27058
1784809259.623,-56.201420,191.442154,163.177,34.655,-0.00792,-0.25517
1784809259.731,-56.998566,191.703461,163.187,34.213,-0.01481,-0.24527
1784809259.851,-58.270344,192.121353,163.066,33.646,-0.02214,-0.22588
1784809259.967,-59.105564,192.398315,162.899,33.273,-0.03037,-0.21226
1784809260.087,-60.335724,192.812088,162.569,32.796,-0.05061,-0.19772
1784809260.188,-61.195541,193.106598,162.225,32.480,-0.06349,-0.19257
1784809260.295,-61.932640,193.364319,161.819,32.238,-0.07374,-0.19071
1784809260.414,-63.103779,193.787598,160.969,31.845,-0.08714,-0.18343
1784809260.533,-63.916718,194.094147,160.254,31.584,-0.09435,-0.18879
1784809260.634,-64.730286,194.413589,159.449,31.338,-0.10161,-0.20020
1784809260.754,-65.864357,194.882614,158.205,31.021,-0.11494,-0.19306
1784809260.859,-66.523743,195.169189,157.398,30.847,-0.11833,-0.18221
1784809260.977,-67.604294,195.664352,155.951,30.594,-0.12024,-0.16842
1784809261.095,-68.338440,196.020523,154.917,30.558,-0.11895,-0.15907
1784809261.195,-69.086037,196.400452,153.850,30.522,-0.12103,-0.15043
1784809261.310,-70.107353,196.948624,152.382,30.470,-0.12173,-0.15697
1784809261.418,-70.741013,197.306030,151.445,30.442,-0.11915,-0.14070
1784809261.536,-71.739548,197.897339,149.956,30.400,-0.11296,-0.12490
1784809261.671,-72.727188,198.517242,148.526,30.367,-0.10202,-0.12263
1784809261.782,-73.361374,198.933502,147.640,30.346,-0.09800,-0.12402
1784809261.898,-74.300323,199.575226,146.412,30.310,-0.09886,-0.12190
1784809262.014,-74.960320,200.043793,145.572,30.288,-0.09196,-0.10690
1784809262.129,-75.883293,200.723419,144.409,30.257,-0.09355,-0.10345
1784809262.232,-76.432831,201.141754,143.735,30.237,-0.09521,-0.10295
1784809262.344,-77.312126,201.832657,142.619,30.199,-0.09591,-0.11330
1784809262.459,-77.909828,202.318573,141.836,30.179,-0.09445,-0.12715
1784809262.575,-78.785767,203.055801,140.673,30.143,-0.09072,-0.12567
1784809262.683,-79.359573,203.555466,139.917,30.124,-0.08643,-0.13289
1784809262.793,-80.168419,204.282791,138.876,30.090,-0.08586,-0.13511
1784809262.896,-80.662697,204.740402,138.262,30.072,-0.08922,-0.12675
1784809263.004,-81.451988,205.491608,137.254,30.035,-0.09114,-0.12143
1784809263.135,-82.228607,206.257431,136.213,30.004,-0.09316,-0.11708
1784809263.268,-83.002655,207.049576,135.126,29.965,-0.09363,-0.12367
1784809263.397,-83.740448,207.833786,134.061,29.933,-0.09309,-0.13821
1784809263.527,-84.463303,208.631516,132.986,29.894,-0.08954,-0.13912
1784809263.662,-85.202110,209.478867,131.892,29.866,-0.08807,-0.13394
1784809263.794,-85.905930,210.317078,130.858,29.831,-0.08934,-0.12697
1784809263.927,-86.592377,211.164810,129.832,29.795,-0.08928,-0.12811
1784809264.058,-87.263962,212.025238,128.798,29.767,-0.09774,-0.12023
1784809264.192,-87.929695,212.911377,127.694,29.729,-0.09958,-0.12668
1784809264.292,-88.362946,213.507980,126.923,29.708,-0.09625,-0.13207
1784809264.398,-88.813919,214.147949,126.098,29.684,-0.09496,-0.13726
1784809264.509,-89.424805,215.047363,124.988,29.653,-0.10037,-0.13750
1784809264.611,-89.792740,215.607758,124.298,29.634,-0.09951,-0.14047
1784809264.719,-90.359818,216.501434,123.177,29.608,-0.09402,-0.13572
1784809264.850,-90.920074,217.424103,122.061,29.587,-0.08836,-0.12083
1784809264.979,-91.452965,218.340500,121.027,29.610,-0.08851,-0.12628
1784809265.109,-91.976929,219.279510,120.022,29.610,-0.09145,-0.13528
1784809265.240,-92.483528,220.225601,118.998,29.590,-0.09397,-0.11514
1784809265.374,-92.986420,221.207733,117.908,29.594,-0.09518,-0.11528
1784809265.507,-93.465981,222.190033,116.809,29.613,-0.10653,-0.12792
1784809265.619,-93.781326,222.863831,116.026,29.597,-0.10919,-0.13936
1784809265.732,-94.224335,223.854767,114.795,29.584,-0.10665,-0.13955
1784809265.846,-94.527290,224.567764,113.898,29.594,-0.10133,-0.13670
1784809265.956,-94.925301,225.555740,112.693,29.610,-0.09231,-0.14247
1784809266.066,-95.180809,226.223236,111.935,29.604,-0.08652,-0.14605
1784809266.170,-95.545708,227.224213,110.894,29.584,-0.08541,-0.13812
1784809266.299,-95.893311,228.231476,109.917,29.600,-0.08345,-0.11061
1784809266.427,-96.219963,229.231339,108.966,29.600,-0.08203,-0.10302
1784809266.556,-96.531227,230.239929,108.036,29.595,-0.07928,-0.10983
1784809266.689,-96.838150,231.295746,107.086,29.607,-0.08152,-0.12155
1784809266.817,-97.113914,232.304657,106.193,29.588,-0.08075,-0.13337
1784809266.946,-97.377052,233.330276,105.277,29.600,-0.08220,-0.12553
1784809267.075,-97.624016,234.361206,104.360,29.606,-0.08676,-0.13113
1784809267.201,-97.849426,235.373352,103.422,29.580,-0.08954,-0.13157
1784809267.331,-98.064438,236.422165,102.425,29.587,-0.10098,-0.14000
1784809267.457,-98.254913,237.441376,101.400,29.620,-0.10335,-0.13556
1784809267.589,-98.434143,238.512039,100.230,29.755,-0.10071,-0.14604
1784809267.718,-98.589508,239.574417,99.072,29.973,-0.09713,-0.14374
1784809267.847,-98.724709,240.649857,97.944,30.299,-0.09210,-0.14417
1784809267.955,-98.806396,241.399048,97.186,30.489,-0.08728,-0.14880
1784809268.072,-98.908043,242.490463,96.139,30.819,-0.07985,-0.13282
1784809268.179,-98.968536,243.268402,95.436,31.005,-0.07379,-0.12977
1784809268.284,-99.038315,244.367661,94.525,31.321,-0.06446,-0.12196
1784809268.389,-99.074921,245.090881,93.970,31.498,-0.05716,-0.11315
1784809268.502,-99.118790,246.220810,93.199,31.758,-0.04648,-0.11074
1784809268.638,-99.151047,247.470795,92.508,32.053,-0.03370,-0.10079
1784809268.753,-99.164589,248.284546,92.140,32.257,-0.02699,-0.09895
1784809268.869,-99.176292,249.515106,91.708,32.532,-0.01958,-0.09514
1784809268.986,-99.179611,250.404434,91.473,32.685,-0.01530,-0.09212
1784809269.097,-99.179169,251.618011,91.234,32.944,-0.00876,-0.09399
1784809269.202,-99.176636,252.386658,91.122,33.087,-0.00464,-0.09916
1784809269.314,-99.169968,253.619415,91.013,33.332,0.00017,-0.11032
1784809269.430,-99.164200,254.483429,90.983,33.501,0.00176,-0.12094
1784809269.544,-99.155411,255.741379,90.982,33.698,0.00379,-0.13786
1784809269.659,-99.149460,256.628174,91.003,33.857,0.00446,-0.14640
1784809269.772,-99.141754,257.906891,91.055,34.074,0.00577,-0.15037
1784809269.878,-99.137619,258.711884,91.096,34.195,0.00618,-0.15303
1784809269.990,-99.132393,259.978241,91.171,34.399,0.00619,-0.16795
1784809270.121,-99.129013,261.237823,91.253,34.568,0.00464,-0.18266
1784809270.235,-99.127716,262.112793,91.302,34.706,0.00351,-0.18742
1784809270.351,-99.127037,263.397400,91.365,34.895,0.00384,-0.19152
1784809270.460,-99.127380,264.310242,91.399,34.999,0.00399,-0.19391
1784809270.576,-99.128784,265.635925,91.450,35.178,0.00391,-0.19913
1784809270.679,-99.130203,266.436462,91.484,35.278,0.00333,-0.20190
1784809270.794,-99.133698,267.779602,91.538,35.447,0.00284,-0.20381
1784809270.925,-99.138145,269.070099,91.580,35.611,0.00150,-0.20161
1784809271.059,-99.143684,270.401611,91.607,35.745,0.00101,-0.19843
1784809271.192,-99.149666,271.727844,91.628,35.895,0.00128,-0.20125
1784809271.325,-99.155983,273.047943,91.644,36.040,0.00037,-0.20674
1784809271.427,-99.161194,274.083893,91.654,36.140,0.00057,-0.20902
1784809271.558,-99.168022,275.401947,91.662,36.257,0.00098,-0.20621
1784809271.688,-99.174904,276.719849,91.667,36.388,-0.00035,-0.20317
1784809271.816,-99.181732,278.010620,91.668,36.497,-0.00173,-0.20224
1784809271.944,-99.188553,279.315979,91.652,36.620,-0.00154,-0.20323
1784809272.071,-99.194901,280.606689,91.630,36.720,-0.00133,-0.20466
1784809272.200,-99.200912,281.920959,91.609,36.817,-0.00048,-0.20770
1784809272.329,-99.206581,283.241943,91.599,36.927,-0.00052,-0.21143
1784809272.458,-99.212029,284.567078,91.590,37.018,-0.00071,-0.21008
1784809272.588,-99.217308,285.912964,91.585,37.118,-0.00345,-0.20483
1784809272.716,-99.222137,287.226593,91.554,37.203,-0.00541,-0.20047
1784809272.842,-99.225746,288.541626,91.489,37.287,-0.00559,-0.20282
1784809272.971,-99.227646,289.872253,91.412,37.383,-0.00629,-0.20788
1784809273.100,-99.227661,291.217529,91.327,37.463,-0.00547,-0.21405
1784809273.218,-99.226410,292.176880,91.264,37.530,-0.00419,-0.21928
1784809273.323,-99.223244,293.494629,91.192,37.613,-0.00057,-0.21693
1784809273.430,-99.220108,294.427185,91.157,37.679,0.00426,-0.21099
1784809273.536,-99.214798,295.767761,91.159,37.758,0.01026,-0.20430
1784809273.665,-99.210144,297.113953,91.256,37.847,0.01870,-0.19834
1784809273.793,-99.208603,298.459930,91.436,37.658,0.02014,-0.19028
1784809273.920,-99.212135,299.782593,91.712,37.036,0.01597,-0.18082
1784809274.049,-99.222023,301.082458,91.960,36.158,0.02847,-0.16523
1784809274.176,-99.237503,302.335083,92.329,35.212,0.01963,-0.16561
1784809274.305,-99.261002,303.591370,92.647,34.081,0.00393,-0.17937
1784809274.432,-99.289482,304.778076,92.822,33.116,-0.01284,-0.18593
1784809274.561,-99.320030,305.949738,92.773,32.154,-0.02743,-0.17494
1784809274.690,-99.346840,307.076080,92.532,31.028,-0.03222,-0.15827
1784809274.818,-99.366837,308.163910,92.186,30.056,-0.03221,-0.14806
1784809274.946,-99.378868,309.211090,91.831,28.942,-0.03774,-0.13644
1784809275.073,-99.383911,310.215271,91.470,28.060,-0.04239,-0.12261
1784809275.201,-99.382416,311.201477,91.064,27.248,-0.04240,-0.11548
1784809275.329,-99.374069,312.151245,90.641,26.394,-0.03598,-0.11551
1784809275.455,-99.359253,313.067139,90.262,25.729,-0.03825,-0.12039
1784809275.582,-99.338867,313.964813,89.927,25.125,-0.09159,-0.11365
1784809275.711,-99.313446,314.845306,89.397,24.469,-0.16488,-0.10694
1784809275.836,-99.279358,315.692017,88.371,23.915,-0.22224,-0.11013
1784809275.963,-99.227371,316.518860,86.766,23.366,-0.26569,-0.13193
1784809276.090,-99.149399,317.322845,84.745,22.724,-0.29075,-0.17990
1784809276.215,-99.042740,318.101074,82.461,22.202,-0.29571,-0.48016
1784809276.340,-98.906525,318.857849,80.078,21.713,-0.34421,-0.14616
1784809276.467,-98.741516,319.590271,77.595,21.122,-0.38283,-0.11721
1784809276.595,-98.546005,320.304871,74.819,20.633,-0.40651,-0.10860
1784809276.723,-98.317848,320.998566,71.826,20.370,-0.43254,-0.09998
1784809276.854,-98.053177,321.675171,68.638,20.070,-0.44095,-0.10908
1784809276.983,-97.751266,322.331909,65.323,19.841,-0.44508,-0.11233
1784809277.116,-97.416039,322.960083,61.994,19.612,-0.43738,-0.11323
1784809277.243,-97.048538,323.562561,58.678,19.585,-0.41200,-0.08993
1784809277.376,-96.637688,324.156158,55.419,19.762,-0.37423,-0.07214
1784809277.508,-96.189270,324.733337,52.373,20.130,-0.37304,-0.06511
1784809277.615,-95.886490,325.091217,50.549,20.312,-0.34780,-0.05838
1784809277.723,-95.382195,325.641937,47.655,20.490,-0.28193,-0.03812
1784809277.858,-94.829849,326.187988,45.026,20.613,-0.20577,-0.01621
1784809277.995,-94.248451,326.715790,42.925,20.642,-0.13042,-0.00101
1784809278.115,-93.838539,327.068298,41.840,20.656,-0.07854,0.00119
1784809278.231,-93.226608,327.575836,40.777,20.689,-0.00424,-0.00429
1784809278.341,-92.813995,327.910828,40.417,20.702,0.04008,-0.01152
1784809278.457,-92.206451,328.400848,40.456,20.706,0.10518,-0.02340
1784809278.560,-91.848251,328.692383,40.730,20.696,0.13808,-0.02934
1784809278.675,-91.248383,329.190979,41.601,20.659,0.16969,-0.03342
1784809278.805,-90.676407,329.685516,42.813,20.604,0.18950,-0.03403
1784809278.936,-90.117500,330.192932,44.236,20.556,0.20804,-0.04197
1784809279.068,-89.575409,330.712219,45.812,20.481,0.21323,-0.05945
1784809279.200,-89.047455,331.247772,47.513,20.421,0.21255,-0.07891
1784809279.334,-88.534332,331.801117,49.241,20.350,0.19485,-0.08906
1784809279.468,-88.037445,332.370453,50.903,20.295,0.16705,-0.08726
1784809279.601,-87.558701,332.951080,52.400,20.267,0.13103,-0.09906
1784809279.732,-87.102402,333.532593,53.654,20.249,0.08848,-0.10923
1784809279.865,-86.656578,334.123474,54.630,20.243,0.05095,-0.11757
1784809279.995,-86.222275,334.715698,55.240,20.246,-0.01481,-0.12372
1784809280.130,-85.777565,335.331207,55.413,20.243,-0.09840,-0.12904
1784809280.259,-85.353027,335.916687,55.092,20.219,-0.17397,-0.13512
1784809280.396,-84.894440,336.532959,54.064,20.147,-0.26301,-0.14538
1784809280.513,-84.568405,336.952850,52.962,20.050,-0.30973,-0.15823
1784809280.615,-84.217918,337.382935,51.476,19.931,-0.35046,-0.20466
1784809280.722,-83.860184,337.796326,49.739,19.796,-0.38877,-0.19094
1784809280.842,-83.295815,338.395020,46.713,19.576,-0.45446,-0.19736
1784809280.961,-82.912560,338.764984,44.461,19.375,-0.50949,-0.15993
1784809281.080,-82.350609,339.254700,40.882,19.081,-0.56663,-0.12826
1784809281.187,-81.993454,339.533661,38.442,18.811,-0.58660,-0.11258
1784809281.308,-81.385162,339.952301,34.127,18.466,-0.60023,-0.10083
1784809281.428,-80.952156,340.209381,31.028,18.237,-0.55195,-0.15176
1784809281.546,-80.327690,340.526123,26.613,18.037,-0.51946,-0.42915
1784809281.666,-79.874062,340.720123,23.639,18.090,-0.45680,-0.07784
1784809281.778,-79.237503,340.949066,19.861,18.353,-0.39450,-0.05103
1784809281.883,-78.822090,341.075470,17.732,18.626,-0.32576,-0.03509
1784809281.999,-78.133194,341.252441,14.809,19.184,-0.27001,-0.00844
1784809282.135,-77.411240,341.404755,12.426,19.748,-0.23599,0.01188
1784809282.251,-76.897491,341.496643,10.973,20.130,-0.20241,0.02418
1784809282.366,-76.132256,341.610992,9.076,20.679,-0.16625,0.04392
1784809282.483,-75.578659,341.678589,7.925,20.994,-0.14189,0.05402
1784809282.599,-74.772087,341.758667,6.549,21.502,-0.10796,0.06631
1784809282.704,-74.267845,341.799622,5.833,21.789,-0.09298,0.07262
1784809282.819,-73.437080,341.855408,4.895,22.231,-0.06796,0.08038
1784809282.935,-72.862846,341.887390,4.377,22.518,-0.05115,0.08105
1784809283.040,-72.207153,341.918396,3.905,22.790,-0.03090,0.07647
1784809283.158,-71.302284,341.953857,3.457,23.140,-0.01163,0.06156
1784809283.275,-70.688103,341.974487,3.290,23.378,-0.00010,0.04773
1784809283.394,-69.770531,342.003662,3.196,23.710,0.01361,0.02542
1784809283.499,-69.214493,342.021271,3.213,23.909,0.01963,0.01182
1784809283.619,-68.292648,342.051575,3.343,24.251,0.02631,-0.00960
1784809283.751,-67.380119,342.084137,3.555,24.588,0.02974,-0.03108
1784809283.873,-66.716080,342.110199,3.742,24.833,0.03137,-0.04921
1784809283.987,-65.768082,342.151367,4.041,25.144,0.03122,-0.07186
1784809284.102,-65.088974,342.183960,4.268,25.400,0.02945,-0.08885
1784809284.219,-64.111084,342.235901,4.588,25.774,0.02699,-0.11639
1784809284.322,-63.526558,342.269501,4.762,25.991,0.02538,-0.13060
1784809284.442,-62.535526,342.330627,5.035,26.361,0.02250,-0.15055
1784809284.556,-61.842262,342.376495,5.213,26.620,0.02095,-0.16141
1784809284.668,-60.829708,342.447235,5.451,26.982,0.01453,-0.17353
1784809284.783,-60.111111,342.499573,5.592,27.188,0.01263,-0.18001
1784809284.898,-59.081947,342.577271,5.744,27.543,0.00896,-0.18656
1784809285.000,-58.467354,342.624878,5.816,27.741,0.00697,-0.18926
1784809285.119,-57.412346,342.707703,5.906,28.088,0.00183,-0.19281
1784809285.238,-56.643749,342.768738,5.950,28.335,0.00111,-0.19470
1784809285.353,-55.570316,342.854736,5.970,28.674,-0.00110,-0.19658
1784809285.469,-54.795380,342.916626,5.970,28.916,-0.00190,-0.19813
1784809285.583,-53.693550,343.004761,5.955,29.206,-0.00204,-0.20013
1784809285.684,-53.044884,343.056549,5.941,29.398,-0.00385,-0.19930
1784809285.796,-51.953667,343.143188,5.911,29.735,-0.00359,-0.19467
1784809285.931,-50.841805,343.230804,5.867,30.072,-0.00362,-0.19050
1784809286.067,-49.707993,343.319244,5.822,30.408,-0.00262,-0.18715
1784809286.200,-48.572784,343.407043,5.781,30.694,-0.00312,-0.18454
1784809286.333,-47.435970,343.494171,5.747,31.020,-0.00284,-0.18272
1784809286.464,-46.304340,343.580292,5.712,31.331,-0.00174,-0.18152
1784809286.578,-45.490894,343.641876,5.689,31.503,-0.00125,-0.18098
1784809286.696,-44.305714,343.730957,5.664,31.797,-0.00084,-0.18083
1784809286.808,-43.484818,343.792419,5.650,31.999,-0.00192,-0.18097
1784809286.916,-42.330620,343.878662,5.633,32.233,-0.00585,-0.18133
1784809287.023,-41.581665,343.934357,5.604,32.386,-0.00722,-0.18184
1784809287.130,-40.399155,344.021362,5.528,32.647,-0.00827,-0.18356
1784809287.264,-39.188610,344.108490,5.431,32.864,-0.00849,-0.18726
1784809287.396,-37.979015,344.193298,5.323,33.109,-0.00810,-0.19320
1784809287.527,-36.770603,344.275757,5.216,33.346,-0.00800,-0.20129
1784809287.663,-35.515396,344.359192,5.111,33.542,-0.00686,-0.19827
1784809287.792,-34.315346,344.436768,5.013,33.765,-0.00568,-0.19201
1784809287.924,-33.065723,344.515686,4.927,33.984,-0.00493,-0.18735
1784809288.062,-31.764948,344.595947,4.854,34.164,-0.00348,-0.18439
1784809288.193,-30.522060,344.671295,4.800,34.372,-0.00237,-0.18289
1784809288.328,-29.234806,344.748291,4.756,34.573,-0.00184,-0.18238
1784809288.459,-27.975845,344.822662,4.726,34.737,-0.00295,-0.18282
1784809288.576,-27.072912,344.875732,4.710,34.872,-0.00703,-0.18339
1784809288.689,-25.773846,344.951508,4.654,35.053,-0.01074,-0.18480
1784809288.799,-24.879608,345.002655,4.577,35.154,-0.01322,-0.18679
1784809288.911,-23.581324,345.074310,4.419,35.325,-0.01432,-0.19226
1784809289.043,-22.282473,345.141937,4.225,35.468,-0.01478,-0.20180
1784809289.146,-21.483477,345.181152,4.102,35.584,-0.01443,-0.21004
1784809289.258,-20.166843,345.241974,3.897,35.721,-0.01296,-0.22622
1784809289.391,-18.839338,345.298767,3.706,35.874,-0.01214,-0.21662
1784809289.523,-17.518000,345.351196,3.532,36.002,-0.01453,-0.20308
1784809289.654,-16.206825,345.399292,3.349,36.140,-0.01551,-0.19358
1784809289.787,-14.866807,345.444031,3.137,36.271,-0.01744,-0.18828
1784809289.917,-13.563887,345.482330,2.909,36.379,-0.01846,-0.18833
1784809290.051,-12.198370,345.516724,2.654,36.501,-0.01952,-0.19413
1784809290.182,-10.873573,345.544067,2.388,36.602,-0.01963,-0.20523
1784809290.313,-9.537473,345.565552,2.110,36.719,-0.01860,-0.20740
1784809290.421,-8.576604,345.577026,1.916,36.800,-0.01744,-0.20558
1784809290.540,-7.269112,345.587494,1.662,36.832,-0.01021,-0.20257
1784809290.658,-6.264881,345.591858,1.529,36.446,-0.01144,-0.19850
1784809290.781,-4.792351,345.594299,1.371,35.680,-0.01326,-0.18865
1784809290.883,-4.006057,345.594025,1.272,35.261,-0.01386,-0.18317
1784809290.992,-2.732540,345.590759,1.092,34.584,-0.02184,-0.17543
1784809291.122,-1.496975,345.583374,0.859,34.057,-0.02920,-0.17176
1784809291.251,-0.283619,345.570709,0.545,33.493,-0.03436,-0.17204
1784809291.382,0.921138,345.550690,0.146,33.056,-0.04342,-0.17057
1784809291.515,2.138468,345.521057,-0.343,32.583,-0.05356,-0.17750
1784809291.647,3.317009,345.481506,-0.928,32.153,-0.06330,-0.17748
1784809291.776,4.471188,345.429993,-1.628,31.819,-0.07069,-0.17568
1784809291.906,5.608567,345.364197,-2.429,31.458,-0.07832,-0.17156
1784809292.035,6.729859,345.282715,-3.310,31.178,-0.08690,-0.17422
1784809292.168,7.863673,345.181702,-4.291,30.876,-0.09486,-0.16882
1784809292.298,8.975702,345.062469,-5.358,30.666,-0.10158,-0.16281
1784809292.428,10.067634,344.924133,-6.508,30.615,-0.10815,-0.15914
1784809292.560,11.175689,344.760040,-7.745,30.572,-0.10901,-0.15659
1784809292.693,12.291845,344.569183,-9.046,30.518,-0.11255,-0.15217
1784809292.823,13.364560,344.360840,-10.324,30.471,-0.11484,-0.14751
1784809292.955,14.463817,344.120972,-11.675,30.412,-0.11419,-0.14277
1784809293.086,15.534600,343.860840,-13.018,30.352,-0.11353,-0.13470
1784809293.216,16.593903,343.576935,-14.335,30.302,-0.11059,-0.12775
1784809293.349,17.665607,343.262878,-15.667,30.244,-0.11150,-0.13093
1784809293.464,18.407667,343.029633,-16.578,30.212,-0.11332,-0.12521
1784809293.576,19.453400,342.678711,-17.882,30.148,-0.11638,-0.11759
1784809293.685,20.172731,342.421875,-18.805,30.100,-0.11646,-0.11786
1784809293.794,21.185966,342.037354,-20.137,30.047,-0.11707,-0.12050
